tick,loadFromSimulation,loadFromX,loadFromY,meanLatencyFromY,meanLatencyFromZ,meanAvailabilityFromY,meanAvailabilityFromZ,zCapacity,poolSize,poolUsage,meanQueueWaitTime,queueSize,enqueueCount,queueRejectCount,meanTriesPerRequest,avgCacheAge,hitCount,missCount,cacheSize,meanResponseAge,meanResponseCacheAge,meanResponseP1Availability,meanResponseP2Availability,meanResponseP3Availability,meanResponseP1Latency,meanResponseP2Latency,meanResponseP3Latency,meanResponseGFastLatency,meanResponseGMediumLatency,meanResponseGSlowLatency,meanResponseGFastAvailability,meanResponseGMediumAvailability,meanResponseGSlowAvailability
3400000,400,400,183,403431.98918918916,3212.0054054054053,1,1,10,11,-1,401972.91803278687,3328,400,0,1,-1,-1,-1,-1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3450000,400,400,161,432322.22839506174,2991.401234567901,1,1,10,10,-1,431266.77018633543,3567,400,0,1,-1,-1,-1,-1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3500000,400,400,170,461535.02352941176,3063.758823529412,1,1,10,10,-1,460149.23529411765,3797,400,0,1,-1,-1,-1,-1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3550000,400,400,172,490284.9590643275,3086.6959064327484,1,1,11,11,-1,488933.2965116279,4025,400,0,1,-1,-1,-1,-1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3600000,400,400,209,517359.6956521739,2957.5893719806763,1,1,13,13,-1,515807.4066985646,4216,400,0,1,-1,-1,-1,-1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3650000,400,400,244,539405.510373444,3029.5601659751037,1,1,16,16,-1,537517.8483606557,4372,400,0,1,-1,-1,-1,-1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3700000,400,400,261,557323.0574712644,2994.0954198473282,1,1,19,16,-1,555396.8582375479,4510,400,0,1,-1,-1,-1,-1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3750000,400,400,288,573062.3240418119,2919.6573426573427,1,1,23,17,-1,570979.59375,4623,400,0,1,-1,-1,-1,-1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3800000,400,400,310,586392.6331168831,2930.7987012987014,1,1,27,19,-1,584106.4354838709,4713,400,0,1,-1,-1,-1,-1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3850000,400,400,353,595358.62,2948.8485714285716,1,1,30,22,-1,592751.5099150141,4760,400,0,1,-1,-1,-1,-1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3900000,400,400,391,599267.5141388174,2990.53470437018,1,1,34,24,-1,596359.1253196931,4769,400,0,1,-1,-1,-1,-1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
