tick,loadFromSimulation,loadFromX,loadFromY,meanLatencyFromY,meanLatencyFromZ,meanAvailabilityFromY,meanAvailabilityFromZ,zCapacity,poolSize,poolUsage,meanQueueWaitTime,queueSize,enqueueCount,queueRejectCount,meanTriesPerRequest,meanCacheAge,hitCount,missCount,cacheSize
44000,400,400,399,34.12686567164179,31.539800995024876,1,1,Infinity,1000,-1,0.8471177944862155,-1,400,0,1,-1,-1,-1,-1
44500,400,400,400,33.550251256281406,30.979899497487438,1,1,Infinity,1000,-1,0.8379052369077307,-1,400,0,1,-1,-1,-1,-1
45000,400,400,401,33.886138613861384,31.316831683168317,1,1,Infinity,1000,-1,0.855,-1,400,0,1,-1,-1,-1,-1
45500,599,599,433,42.39485981308411,31.759345794392523,1,1,Infinity,1000,-1,9.030023094688222,-1,599,0,1,-1,-1,-1,-1
46000,600,600,440,59.502272727272725,31.186363636363637,1,1,Infinity,1000,-1,26.961363636363636,-1,600,0,1,-1,-1,-1,-1
46500,600,600,433,71.11751152073732,31.410138248847925,1,1,Infinity,1000,-1,37.87990762124711,-1,600,0,1,-1,-1,-1,-1
47000,600,600,441,127.66363636363636,31.18409090909091,1,1,Infinity,1000,-1,97.70294784580499,-1,600,0,1,-1,-1,-1,-1
47500,600,600,444,167.0247191011236,31.07191011235955,1,1,Infinity,1000,-1,131.2972972972973,-1,600,0,1,-1,-1,-1,-1
48000,600,600,436,123.67351598173516,31.422374429223744,1,1,Infinity,1000,-1,90.5068493150685,-1,600,0,1,-1,-1,-1,-1
48500,600,600,443,321.2504378283713,30.875283446712018,0.9946216540482397,1,Infinity,1000,-1,425.6326530612245,-1,480,120,1,-1,-1,-1,-1
49000,600,600,443,322.35820895522386,31.101809954751133,0.9882538144829256,1,Infinity,1000,-1,393.117381489842,-1,448,152,1,-1,-1,-1,-1
49500,600,600,437,193.81040268456377,31.233409610983983,0.9822625147812377,1,Infinity,1000,-1,202.47368421052633,-1,448,152,1,-1,-1,-1,-1
50000,600,600,444,546.7554076539102,31.01573033707865,0.9766662816218089,1,Infinity,1000,-1,751.2522522522522,-1,451,149,1,-1,-1,-1,-1
50500,600,600,434,655.3277870216306,31.428571428571427,0.9709092277585428,1,Infinity,1000,-1,861.9677419354839,-1,443,157,1,-1,-1,-1,-1
51000,600,600,439,632.9347826086956,31.312072892938495,0.9656974604343025,1,Infinity,1000,-1,844.6902050113895,-1,449,151,1,-1,-1,-1,-1
51500,600,600,441,596.5970149253732,31.119909502262445,0.9606452309797285,1,Infinity,1000,-1,761.1153846153846,-1,452,148,1,-1,-1,-1,-1
52000,600,600,433,486.61976549413737,31.49537037037037,0.9556573845611561,1,Infinity,1000,-1,636.6041666666666,-1,445,155,1,-1,-1,-1,-1
52500,600,600,444,499.8951747088186,31.153153153153152,0.9511580546063305,1,Infinity,1000,-1,631.3986486486486,-1,455,145,1,-1,-1,-1,-1
