tick,loadFromSimulation,loadFromX,loadFromY,meanLatencyFromY,meanLatencyFromZ,meanAvailabilityFromY,meanAvailabilityFromZ,zCapacity,poolSize,poolUsage,meanQueueWaitTime,queueSize,enqueueCount,queueRejectCount,meanTriesPerRequest,avgCacheAge,hitCount,missCount,cacheSize,meanResponseAge,meanResponseCacheAge,meanResponseP1Availability,meanResponseP2Availability,meanResponseP3Availability,meanResponseP1Latency,meanResponseP2Latency,meanResponseP3Latency,meanResponseGFastLatency,meanResponseGMediumLatency,meanResponseGSlowLatency,meanResponseGFastAvailability,meanResponseGMediumAvailability,meanResponseGSlowAvailability
6250000,200,200,638,2,2951.701726844584,0.51,0.3029827315541601,Infinity,Infinity,-1,0,-1,638,0,3.0156985871271584,162569.012,-1,-1,-1,144858.10784313726,144858.10784313726,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6300000,200,200,634,2,2954.6424050632913,0.535,0.30537974683544306,Infinity,Infinity,-1,0,-1,634,0,3.009493670886076,167339.528,-1,-1,-1,130045.42990654205,130045.42990654205,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6350000,200,200,749,2,2942.71256684492,0.55,0.25668449197860965,Infinity,Infinity,-1,0,-1,749,0,3.2446524064171123,168248.109,-1,-1,-1,164124.4818181818,164124.4818181818,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6400000,200,200,845,2,2963.837514934289,0.575,0.21027479091995221,Infinity,Infinity,-1,0,-1,845,0,3.6379928315412187,171714.274,-1,-1,-1,162981.08695652173,162981.08695652173,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6450000,200,200,943,2,2956.1886195995785,0.57,0.18545837723919917,Infinity,Infinity,-1,0,-1,943,0,3.9293993677555323,174067.834,-1,-1,-1,156334.22807017545,156334.22807017545,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6500000,200,200,982,2,2954.0010351966876,0.58,0.16770186335403728,Infinity,Infinity,-1,0,-1,982,0,3.8488612836438922,182914.368,-1,-1,-1,170737.12068965516,170737.12068965516,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6550000,200,200,1169,2,2971.0944206008585,0.555,0.13047210300429185,Infinity,Infinity,-1,0,-1,1169,0,4.4034334763948495,189509.874,-1,-1,-1,189676.17117117118,189676.17117117118,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6600000,200,200,1178,2,2947.3410059676044,0.505,0.11764705882352941,Infinity,Infinity,-1,0,-1,1178,0,4.404092071611253,198429.493,-1,-1,-1,187234.69306930693,187234.69306930693,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6650000,200,200,1272,2,2939.4154818325433,0.535,0.09873617693522907,Infinity,Infinity,-1,0,-1,1272,0,4.6469194312796205,208878.936,-1,-1,-1,188155.90654205607,188155.90654205607,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6700000,200,200,1465,2,2955.204011065007,0.57,0.06293222683264177,Infinity,Infinity,-1,0,-1,1465,0,4.860995850622406,230395.232,-1,-1,-1,216317.47368421053,216317.47368421053,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6750000,200,200,1657,2,2944.317028985507,0.53,0.04710144927536232,Infinity,Infinity,-1,0,-1,1657,0,5.1352657004830915,252335.882,-1,-1,-1,235439.98113207548,235439.98113207548,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6800000,200,200,1675,2,2973.6044417767107,0.575,0.03601440576230492,Infinity,Infinity,-1,0,-1,1675,0,5.119447779111645,279658.671,-1,-1,-1,267545.40869565215,267545.40869565215,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6850000,200,200,1786,2,2945.5534308211472,0.55,0.02249718785151856,Infinity,Infinity,-1,0,-1,1786,0,5.286276715410573,313576.763,-1,-1,-1,284194.0272727273,284194.0272727273,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6900000,200,200,1906,2,2941.8300104931795,0.585,0.01049317943336831,Infinity,Infinity,-1,0,-1,1906,0,5.380377754459602,355498.93,-1,-1,-1,338899.6923076923,338899.6923076923,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6950000,200,200,1979,2,2954.8577215189875,0.455,0.0005063291139240507,Infinity,Infinity,-1,0,-1,1979,0,5.4759493670886075,404922.177,-1,-1,-1,406978.2197802198,406978.2197802198,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
