tick,loadFromX,loadFromY,meanLatencyFromY,meanLatencyFromZ,meanAvailabilityFromY,meanAvailabilityFromZ,throughput,zCapacity
951000,0,9,948700.3333333334,29619.833333333332,0.8333333333333334,0.8333333333333334,6,300
952000,0,8,950015.5,27681.5,1,1,4,300
953000,0,6,950843.3333333334,29577.833333333332,1,1,6,300
954000,0,5,951887.25,27692.25,0.75,0.75,4,300
955000,0,5,952726.25,32987,0.75,0.75,4,300
956000,0,8,953808,21927.4,1,1,5,300
957000,0,7,954772.4285714285,25016.14285714286,1,1,7,300
958000,0,11,955788.3333333334,22182.444444444445,1,1,9,300
959000,0,14,956924.6,30716.2,0.8,0.8,10,300
960000,0,17,957869,28344.214285714286,1,1,14,300
961000,0,16,958718.8888888889,26963.333333333332,0.7777777777777778,0.7777777777777778,9,300
962000,0,15,959859.5833333334,31220.916666666668,0.9166666666666666,0.9166666666666666,12,300
963000,0,9,960769.5714285715,28530.85714285714,1,1,7,300
964000,0,13,961659.7777777778,24494.333333333332,1,1,9,300
965000,0,12,962824,29440.777777777777,0.7777777777777778,0.7777777777777778,9,300
966000,0,12,963863.1,28597.6,0.8,0.8,10,300
967000,0,9,964674.7142857143,25182.85714285714,1,1,7,300
968000,0,11,965821.5,22157.25,1,1,8,300
969000,0,11,966825.7,35370.3,0.8,0.8,10,300
970000,0,7,967895.6,30784,0.6,0.6,5,300
971000,0,7,968740.4,21912.8,1,1,5,300
972000,0,6,969491,22190.333333333332,1,1,3,300
973000,0,10,970858.1428571428,31149.714285714286,1,1,7,300
974000,0,8,971789.25,32997.25,1,1,8,300
975000,0,6,972779.5,22178,1,1,4,300
976000,0,5,973844.6666666666,29591.666666666668,0.6666666666666666,0.6666666666666666,3,300
977000,0,5,974690.25,22220.75,1,1,4,300
978000,0,8,975850.1428571428,34866.857142857145,1,1,7,300
979000,0,7,976753,22189.333333333332,1,1,3,300
980000,0,16,977891.5,29062,1,1,12,300
981000,0,15,978967.5714285715,26583.14285714286,0.8571428571428571,0.8571428571428571,14,300
982000,0,13,979826.2,28216.5,0.9,0.9,10,300
983000,0,14,980937.5,30689.2,1,1,10,300
984000,0,13,981788.9,31025.3,0.9,0.9,10,300
985000,0,13,982780,30495.625,0.875,0.875,8,300
986000,0,12,983886.4444444445,34362.555555555555,1,1,9,300
987000,0,11,984927.1428571428,28163,0.8571428571428571,0.8571428571428571,7,300
988000,0,11,985706.5714285715,25163,1,1,7,300
989000,0,12,986661.7272727273,31830.363636363636,0.9090909090909091,0.9090909090909091,11,300
990000,0,10,987737.8571428572,25178.14285714286,0.8571428571428571,0.8571428571428571,7,300
991000,0,9,988799.8571428572,25184.85714285714,1,1,7,300
992000,0,9,989702.3333333334,26984.222222222223,1,1,9,300
993000,0,8,990889.8571428572,31502,0.7142857142857143,0.7142857142857143,7,300
994000,0,6,991779.2,35236.2,0.6,0.6,5,300
995000,0,10,992807,29587.333333333332,0.8333333333333334,0.8333333333333334,6,300
996000,0,6,993833.6,22188,1,1,5,300
997000,0,6,994794.2,31056.2,0.6,0.6,5,300
998000,0,5,995746,31081.6,1,1,5,300
999000,0,6,996751.1666666666,21950.833333333332,1,1,6,300
1000000,0,7,997820.6,31046,1,1,5,300
1001000,0,7,998759.8571428572,34681.857142857145,0.7142857142857143,0.7142857142857143,7,300
1002000,0,18,999818.0769230769,28619.846153846152,0.8461538461538461,0.8461538461538461,13,300
1003000,0,13,1000700.4545454546,23889.454545454544,1,1,11,300
1004000,0,13,1001687.4,30834.3,0.8,0.8,10,300
1005000,0,10,1002834,27739.5,1,1,8,300
1006000,0,19,1003765.5384615385,28825.30769230769,0.9230769230769231,0.9230769230769231,13,300
1007000,0,12,1004632.8181818182,32043.090909090908,0.6363636363636364,0.6363636363636364,11,300
1008000,0,11,1005854,31706.14285714286,1,1,7,300
1009000,0,10,1006763.5,33158.75,0.75,0.75,8,300
